TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
619236531,thankfully the outages from zeta are coming down outages at alabamas rural electric coops are down to 33000 total from a high after the storm of about 130000 the damage has been compared to that of hurricane ivan in 2004 everyone please stay safe thankalineman ,"Montgomery, AL",01/11/2020 16:20,"['coming', 'high', 'storm', 'damage', 'hurricane', 'please', 'stay', 'safe']",1,2,-2
26266702,user_mention i know its been a rough week for all of us georgians but please know that we appreciate the work your crews have done to get us powered up big shoutout to the crew on lowrance drive we have power again zeta ,Atlanta,01/11/2020 16:19,"['please', 'get', 'power']",1,2,-2
52397974,user_mention you posted a picture of zeta tropic storm eta is currently a few hundred miles south east of that location,US and Jamaica,01/11/2020 16:18,"['storm', 'hundred']",1,1,-2
73186079,coming up on the 105 hour mark of no power after hurricanezeta rolled through the generator is still rolling along but were told maybe today itll be restored god bless those lineman and what they do and to those who have been out a lot longer than us gawx zeta ,"Dahlonega, Ga",01/11/2020 16:14,"['coming', 'power']",1,2,-1
235406856, info4 cleanup nola volunteer zeta URL via user_mention,Wherever people need help..,01/11/2020 16:12,"['cleanup', 'volunteer']",1,1,-1
25849873, info4 cleanup nola volunteer zeta URL ,"New Orleans area,  USA",01/11/2020 16:10,"['cleanup', 'volunteer']",1,1,-1
14834076,i captured some of the footage from the lumcon streaming webcams during hurricane zeta timelapsed them and compared them to normal conditions on the following day impressive storm surge URL ,"State College, PA",01/11/2020 16:10,"['captured', 'footage', 'hurricane', 'following', 'storm']",1,2,-2
122428955,got that power back on after zeta dont know how to act breakfastideas cheflife URL ,Between Galaxies,01/11/2020 16:04,['power'],1,1,-1
24324881,roshi enjoying the eye of the storm zeta noladogsofig new orleans louisiana URL ,"Beverly Hills, CA",01/11/2020 16:00,['storm'],1,3,-2
120249952,louisiana residents amp businesses are encouraged to report damage caused by zeta by taking this survey URL ,"New Orleans, LA.",01/11/2020 15:55,"['resident', 'report', 'damage']",1,2,-1
59634039,user_mention unfortunately if user_mention keeps dragging out its power restoration process from hurricanezeta tens of thousands of us will not be able to vote at all please put some pressure on alabama and other states affected by zeta to ensure polling places have power,Alabama,01/11/2020 15:52,"['power', 'thousand', 'please', 'affected', 'power']",1,2,-2
189280347,a lot of you missed the show thursday because you didnt have power so were reposting it so you can catch up on what ya missed before we kick off this week zeta stream it on your fave podcast platform find yours here URL ,Listen with The Bert Show app!,01/11/2020 15:47,"['power', 'stream', 'find']",1,1,-2
617589122,did you see this massive hurricane making landfall also what name comes after zeta user_mention weather hurricane hurricanezeta URL ,"Denver, CO",01/11/2020 15:30,"['massive', 'hurricane', 'landfall', 'name', 'hurricane']",1,1,-1
2833196322,user_mention good morning we are just following up with you this morning we show your service was restored please let us know if you are still experiencing any issues in your area thank you zeta ,Georgia,01/11/2020 15:22,"['morning', 'following', 'morning', 'service', 'please', 'area']",1,2,-1
250916233,oil and chemical spills still being assessed in stormweary la with regulators spread thin a true assessment of the pollution from the storm is likely never to be done user_mention user_mention user_mention zeta URL ,Washington DC,01/11/2020 15:13,['storm'],1,2,-2
116647709,i need to make some groceries user_mention but this toasted egg salad sandwich will have to do for now sundaymorning zeta cooking URL ,"New Orleans, LA",01/11/2020 15:10,"['need', 'make']",1,1,-1
1174790000000000000,looks likely this wont be zeta but actually a new storm that forms from the broader monsoonal envelope after zetas landfall while details are murky and this setup quite complicated the one unfortunate certainty is going to be floodinducing rainfall in central america URL ,Miami,01/11/2020 15:08,"['storm', 'landfall']",1,2,-2
1273460000000000000,our candles make perfect birthday anniversary and thinking of you gifts several scents available URL sassyspicescents candles handscented soycandles dst1913 dst delta greek greeks aka alpha kappa sigma omega zeta gifts giftsforher URL ,"Atlanta, GA",01/11/2020 14:55,['make'],1,2,-1
378419094,and did yall know they threatened us with a tro on this dismissed lawsuit less than 24 hours after hurricane zeta thrashed much of southeast louisiana and ive got the emails to prove it lalege lagov user_mention user_mention URL ,New Orleans,01/11/2020 14:47,['hurricane'],1,1,-3
583091541,still without power in shelbycounty anybody know if there are crews in the area zeta inthedark coldsnap ,LOCATION,01/11/2020 14:25,"['power', 'area']",1,1,-2
60189624,picking up sticks and branches and cutting them up today to go in big black heavy duty bags what are you doing today user_mention nola lawx zeta debris URL ,"New Orleans, LA",01/11/2020 14:15,['black'],1,1,-2
1090220000000000000, stormaiden brought major disruption to parts of the uk as harsh conditions continue due to remnants of zeta URL ,LOCATION,01/11/2020 14:12,"['brought', 'major']",1,2,-2
259838266,user_mention your robot just hung up on me after trying to send me to an app that has already failed to address my issue zeta help gottawork ,LOCATION,01/11/2020 13:53,"['send', 'help']",1,1,-3
20076000,if you are responding to hurricane zeta be aware of the dangers of co poisoning from small gas powered engines including generators and pumps URL URL ,Washington DC,01/11/2020 13:00,['hurricane'],1,1,-3
3096702665,bbc weather tailend of hurricane zeta sparks 75mph gales as downpours plague uk URL ,San Francisco,01/11/2020 08:10,['hurricane'],1,1,-2
91156853,they have identified something that we didnt have our eye on princetonu gabriel vecchi on user_mention study revealing that climatechange may be driving strong hurricanes farther inland user_mention user_mention hurricaneiota hurricanezeta URL ,"Princeton, NJ",18/11/2020 15:27,"['identified', 'strong', 'hurricane']",1,1,-1
22987083,crew injured on breakaway barge during hurricanezeta bargethor portfourchon URL ,LOCATION,18/11/2020 14:43,['injured'],1,1,-1
127340378, hurricanezeta hit alabama 21 days ago and the state is still waiting on federal disaster aid after hurricanesally fema declarations were made within a matter of days whats the hold up URL ,"Mobile, AL",18/11/2020 14:33,"['hit', 'waiting', 'disaster']",1,1,-2
219644544,please do not blame hurricanezeta this has been an issue since mid september enough is enough,LOCATION,18/11/2020 02:33,['please'],1,2,-1
476129201,the nolacitycouncil utilities committee will meet tomorrow 1118 at 1030 to receive reports from user_mention user_mention amp user_mention on their responses during hurricanezeta to submit public comments click here URL see more info at URL URL ,New Orleans,17/11/2020 22:51,"['report', 'response', 'public']",1,1,-1
50300435,user_mention is estimating that insured losses from hurricanezeta are between 3 billion and 5 billion nfip losses of between 200 million and 300 million are included in that total user_mention URL ,"Indianapolis, IN",17/11/2020 19:46,"['loss', 'loss', 'million', 'million']",1,1,-3
2175184471, hurricanezeta update fantastic thank you dhr taking care of the most vulnerable is a concern everyday but especially during disasters amp crises user_mention user_mention user_mention user_mention user_mention user_mention user_mention URL ,"Montgomery, AL",17/11/2020 18:10,"['disaster', 'crisis']",1,3,-3
387774997,user_mention diary of a radio junkie 1823 days of waking up to the news hurricaneiota hurricanezeta centralamerica honduras gowanus epa gowanuscanal brooklyn nyc superfund coronavirus covid19 covid_19 masks maskssavelives biden bidentransition trumpconcede art URL ,"New York, USA",17/11/2020 18:10,['news'],1,1,-1
1234600000000000000,our 8th district community liaison officers were in the esplanade neighborhood this weekend helping to cleanupnola from the impacts of hurricanezeta thanks for your awesome hard work in keeping our community beautiful and safe nopdcares nopdproud nola community URL ,"New Orleans, Louisiana ",17/11/2020 16:44,"['community', 'officer', 'community', 'safe', 'community']",1,3,-1
228834361, hurricanezeta restoring power and overcoming challenges user_mention URL linemen louisiana URL ,"Hampton, GA",17/11/2020 15:00,['power'],1,1,-2
44179862,united way of south mississippi has launched the hurricanezeta relief fund to help those affected by the storm to donate to this fund text zetarelief to 41444 or visit URL liveunited URL ,"Gulfport, MS",16/11/2020 21:00,"['launched', 'relief', 'fund', 'help', 'affected', 'storm', 'donate', 'fund', 'text']",1,2,-2
930602192,at the peak of hurricanezeta 175 asplundh crews worked in la al ga ms nc and sc pictured is damage found in gulfport ms shout out to work planner gregory kuhn from mike wolfords region for sending these pics and thank you to all who aided in the stormrestoration URL ,"Willow Grove, Pennsylvania",16/11/2020 19:06,"['peak', 'damage', 'found']",1,2,-1
1149850000000000000,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention thank you brother i was trying to read the thread hoping others who responded would do like you do so i and others who dont speak spanish can see what is being said many in nicaragua honduras need aid hurricanezeta amp hurricaneiota this is a huge storm all hands on deck, Spirit Out of NONWO 2006 ,16/11/2020 17:56,"['need', 'huge', 'storm']",1,2,-2
36446562,when hurricanezeta made landfall in southeastern louisiana it wreaked havoc on the regions infrastructure for lineworkers the damage to the regions electrical infrastructure meant they had a substantial restoration job ahead of them read more URL ,"Washington, DC",15/11/2020 16:06,"['landfall', 'damage']",1,1,-2
2609106255,able to finish two more work orders today in woodstock and acworth in the process we met some great people as we start winding down this deployment our focus will start shifting to finishing up our relief trailer and performing maintenance on our equipmemt hurricanezeta URL ,"Atlanta, GA",14/11/2020 22:42,"['people', 'relief']",1,2,-1
927326000000000000,whoa drone emoji is live i would be capturing the clean up progress from hurricanezeta at this point but in normal times id be capturing the beauty of coastalms and random travels djimini2 URL ,"Mississippi, USA",14/11/2020 16:46,"['live', 'capturing', 'time', 'capturing']",1,3,-1
